,F1:10.8%,F2:6.79%,F3:5.37%,F4:4.1%,F5:3.74%,F6:3.54%,F7:3.18%,F8:3.09%,F9:2.92%,F10:2.43%,F11:2.36%,F12:2.3%,F13:2.02%,F14:1.81%,F15:1.8%,F16:1.66%,F17:1.45%,F18:1.38%,F19:1.34%,F20:1.19%,F21:1.02%,F22:1.0%,F23:0.92%,F24:0.89%,F25:0.88%,F26:0.82%,F27:0.8%,F28:0.75%,F29:0.74%,F30:0.68%,F31:0.65%,F32:0.64%,F33:0.63%,F34:0.62%,F35:0.59%,F36:0.58%,F37:0.56%,F38:0.51%,F39:0.47%,F40:0.46%,F41:0.46%,F42:0.44%,F43:0.43%,F44:0.43%,F45:0.43%,F46:0.42%,F47:0.4%,F48:0.4%,F49:0.4%,F50:0.38%,F51:0.37%,F52:0.37%,F53:0.37%,F54:0.35%,F55:0.34%,F56:0.34%,F57:0.33%,F58:0.33%,F59:0.33%,F60:0.33%,F61:0.32%,F62:0.32%,F63:0.31%,F64:0.31%,F65:0.3%,F66:0.29%,F67:0.28%,F68:0.28%,F69:0.28%,F70:0.26%,F71:0.26%,F72:0.26%,F73:0.25%,F74:0.25%,F75:0.24%,F76:0.24%,F77:0.24%,F78:0.24%,F79:0.24%,F80:0.24%,F81:0.23%,F82:0.23%,F83:0.23%,F84:0.22%,F85:0.22%,F86:0.22%,F87:0.22%,F88:0.21%,F89:0.21%,F90:0.21%,F91:0.2%,F92:0.2%,F93:0.2%,F94:0.2%,F95:0.19%,F96:0.19%,F97:0.18%,F98:0.18%,F99:0.18%,F100:0.18%,F101:0.17%,F102:0.17%,F103:0.17%,F104:0.16%,F105:0.16%,F106:0.16%,F107:0.16%,F108:0.15%,F109:0.14%,F110:0.14%,F111:0.14%,F112:0.14%,F113:0.13%,F114:0.13%,F115:0.13%,F116:0.13%,F117:0.13%,F118:0.13%,F119:0.12%,F120:0.12%,F121:0.12%,F122:0.12%,F123:0.12%,F124:0.11%,F125:0.11%,F126:0.11%,F127:0.11%,F128:0.11%,F129:0.11%,F130:0.1%,F131:0.1%,F132:0.1%,F133:0.09%,F134:0.09%,F135:0.09%,F136:0.08%,F137:0.08%,F138:0.08%,F139:0.07%,F140:0.07%,F141:0.07%,F142:0.07%,F143:0.06%,F144:0.06%,F145:0.06%,F146:0.05%,F147:0.04%,F148:0.03%,F149:0.02%,F150:0.02%,F151:0.02%,F152:0.02%,F153:0.0%,F154:0.0%,F155:0.0%,F156:0.0%,F157:0.0%,F158:0.0%,F159:0.0%
AA1,0.005810666213328482,-0.014784660269349324,0.08245248303834446,-0.016068855468242705,-0.08217364146717655,-0.1261492282208304,0.01701255032492091,0.008443301832748114,-0.139977015022717,-0.013228511006716747,0.021376808407021802,-0.06273144885987555,-0.022921350845090147,-0.007835949016595836,0.24777123927440803,-0.055766631267183446,0.022742783450588708,0.1269021460319789,-0.011435743823367575,0.007368230885707951,0.021503899485508304,0.10471693976162967,-0.0033300885092957286,0.015199934579782323,-0.14859596953089405,0.04327555319866964,-0.0845901881037096,-0.012079401358161752,-0.035956625285521286,-0.06316143041657014,0.041112626465235766,-0.018950694505968584,0.13273277904570105,-0.05233174285788412,0.027884522694416655,0.04189774447177171,-0.0518460490297531,0.07436104895751033,0.02528819879820322,0.01420231489585341,-0.11805374319252623,0.053444380694242684,-0.04613065640483488,0.030423660536049325,-0.04797469721772971,0.012041843938887381,0.09359412695505545,0.03582971228867191,-0.07362750364246651,-0.10619108785719446,0.1365784170963902,-0.029786422717509968,-0.00729875068514471,-0.04293424916330141,0.12087984380799802,-0.14019047498381124,0.0036189477941850202,0.05805618182453973,-0.044479908523514494,0.005861133303364332,-0.06012143943116721,-0.0703081027888188,0.06667415982492306,0.024917779140362882,0.05770856370367415,0.0009486498846566864,-0.004526856093191822,0.02221791711930114,-0.05691474582889048,0.040383752385016715,-0.0012237165892299148,-0.0407283021659306,-0.017187289672449167,-0.0172812082057438,-0.008894573238813704,-0.011305605568241903,0.03511755040090627,-0.04341886246383156,0.04462012027280697,0.02293314368550668,-0.037455061758147834,-0.04132843470011216,0.024121360573079786,0.0074686922678014606,0.002168447497172742,-0.030687886975761337,-0.05457359094924633,-0.12477719489326851,-0.0973183235387894,-0.006500216323450068,0.005805241743766098,-0.06394056289675433,0.07647800954894832,-0.05979286245157623,-0.05359199927343635,-0.001985270999516032,0.06265265178926196,-0.06150350729843545,-0.02301987168439628,-0.06921735350830767,-0.015534813214282633,0.07464214159626453,0.04309971020712037,-0.04161263112003767,-0.04065636156634074,-0.06795396333559503,-0.04810134544876702,0.041827005742918276,-0.050403723368726686,-0.03962536064787306,0.08218596518898899,-0.048981617906709,-0.037075966900171856,0.10614368988396529,-0.03434403916127579,-0.03536319406323298,0.021135390619735794,0.005678270955497914,-4.2215066116378934e-05,0.05031609424781121,-0.01138369010862749,0.01055596824395422,0.04060024072004536,0.01724163986309189,-0.06218461523565691,-0.011417259695635574,-0.07470662701728831,0.005679282980085547,-0.012679752124161678,-0.08404323900583463,-0.04997104288040271,-0.0031193192276634365,-0.04237283163397359,0.0624619571576338,-0.0924823902617972,0.052807148776291446,0.04455526761006547,0.05807729202101456,-0.05691109718974633,-0.003828119529514381,-0.018447864288570752,-0.06160016300807093,-0.047266358516656046,-0.056207685108377994,-0.055597276798878256,-0.0562251164523061,0.16433566308923944,0.13922148991686814,-0.08365911341853263,-0.06055227350821765,-0.0632324477820376,0.05419322544652546,0.15881991280524296,-0.08887420409362241,0.08563528927590884,-0.4712222380125634,-0.015509328739683494,0.06684226005047378,-0.050741601364805176
AA4,0.008969396502765731,-0.009328190518086308,0.05642359370495668,-0.0017753941627369526,-0.020699078960568038,-0.06461243231368746,0.0035668221689347528,-0.016224903006226785,-0.06114745658549386,-0.02384601239471821,0.013102167949072954,-0.008201502940556753,0.026239448833416078,-0.0010467473384818606,0.0515266914436293,-0.013835882611106291,0.03218057294717271,-0.021535887599521207,0.047184219819981804,0.028396270434592183,0.023767256856296038,0.015169057723660057,-0.001857607162603304,0.004742663059020347,-0.16589932640722457,0.030922816363835603,-0.002360669497546594,0.010209252902494055,-0.07093465842954151,-0.002795448226613441,0.041586915542021076,-0.004146129760279306,0.06341724779001419,-0.062454438042943136,0.017598608968250423,0.00855148303052897,-0.09230628205288169,0.10800098624069181,0.02899765223499279,-0.007367454795307763,-0.033055340929633865,0.09617385586299262,-0.06219970569835981,0.034868117977415417,-0.047703957012400475,-0.009603343748135292,0.13201854533581586,0.04605718739913986,-0.08459530889176023,-0.05384232566775242,0.22703621096794357,0.01817486095222928,-0.0481480987197498,-0.06306981583115596,0.0565639234090423,-0.1595976816188632,-0.02173566206886673,-0.022030103185055466,0.03600173572951118,0.04629188423415634,-0.025222671983708204,0.0026151742782282734,0.05160361237422056,0.04944281451804316,-0.007667432469796881,0.05719149542271091,0.08940060620540946,0.024577321482006573,0.021402263550665195,0.04885787641383207,-0.015115012290095467,-0.08220886195859892,-0.013459368518522146,-0.06241530591607443,0.00486872865943223,0.008710716395378442,0.017516323186861183,-0.08843751602540953,-0.03650545896972816,0.02467082965772288,0.012080603102369091,0.026852862009535378,0.04179224227036174,-0.058229713179786924,-0.06375797136368982,0.015273455323021948,-0.06900119214329045,-0.1022029923114577,-0.040644226514266045,0.006260825634300274,0.03975675121291304,-0.035694536344827506,0.05243107046584128,-0.08439087687101682,-0.02228201135643616,-0.05801589115524497,0.03890088093585714,-0.035742291626933535,-0.057258338940464164,-0.14042002444294435,-0.040976686213692,0.02333555435907663,0.0037040786352515974,-0.004448013452889882,0.028961214555884365,-0.059516422605469035,-0.025676534991652084,0.07004359612174184,-0.10188087432526596,-0.01597120576202671,-0.03300276098498546,-0.04775480346320551,-0.08450459294310239,0.016135893140446327,-0.06977199430322026,-0.023625373371642833,0.023361888643325,0.025060998547154146,0.031848357141622805,0.04333588130317574,-0.023035177829276415,0.04144265497358811,-0.024543647209198924,0.021906871958224647,-0.08997091320465138,0.014682824788441158,0.003122781133489595,0.04969934508316359,-0.016456567929247663,-0.04550490100854947,0.011045867437357691,-0.008897182847671237,-0.04973685984262324,0.12008709556654014,-0.03527869318266412,0.03827833081535681,0.025698205331421694,0.04873084088324126,-0.08378301055624947,0.006946280112962209,-0.028431579447021984,0.044892552598178044,-0.00025527249275895513,-0.035355186527360555,-0.037759525309171114,0.04872344112179526,0.047059370528370635,0.029635370898683944,0.004907584319532713,0.08741165254763124,0.009742623225814175,0.032074213343739756,-0.44581519825391674,-0.261449447303637,-0.13338123380386582,0.3143634866774333,-0.041677843930315414,0.018045699818810296,-0.1401493404266517
CBM13,-0.07754333270222316,0.004485470437016331,0.006173427539349384,0.056213349530644635,0.0065280911226787385,0.006459299916808166,0.0974136448592045,0.04621368627976163,-0.08121771088598413,-0.10098160271176755,-0.09547257648186404,0.1942722828814037,0.026445273978423084,0.03263723095106578,0.063599315931515,-0.005255064936498096,0.11668224962925294,-0.12323275883846782,-0.031259752338771735,-0.12461620192266779,-0.06554939605895692,-0.056661225132183024,0.025877769344909953,0.001591020917872963,0.1259226053370053,0.13545633696589712,0.10464998638592064,0.043181712643930545,0.05441991384680706,0.06879238436834595,-0.10422072347878127,-0.1880304148553479,-0.07411474920311023,0.0743983173232136,0.016188110061584084,-0.059997971036753105,0.0490476483771882,0.1359564299085218,0.07709403065511555,0.02418519505298276,0.04721447624646041,-0.05937633250044452,0.018584752071519654,-0.0059213438338864,0.22795430898273056,0.10578596604592064,0.07785975754033006,0.015808945188684115,-0.11248204365465406,0.10384468029638984,0.0942708162798932,0.03926447018014156,-0.1420009599713144,0.0028937344016144685,0.017253629304249087,-0.03588065722981426,0.029561478259139563,0.1005177116291947,-0.000706850025679758,0.15579162754107062,0.15186055376381924,-0.06315386775350214,-0.11529659339204394,-0.06725135922961768,-0.014476072298099442,0.17438129939691674,-0.16498905700982539,-0.1894771188284051,-0.03355640071826412,-0.0022551341376409193,0.0692735641901985,0.011497758896761027,-0.0517006369278332,-0.011507524352013123,0.03917309691319019,-0.021577785032872564,0.013288824282297544,0.1201020350524959,-0.02877575453190781,-0.18831165626885443,-0.10137821427321385,-0.0793033066842743,0.014872828381327731,0.1269863374953861,0.14407422502516834,-0.004785849652477543,0.07416896681350461,-0.20774307053452915,-0.013486883679392457,-0.002139315867712308,-0.004013505708313995,-0.23476992087072895,0.05450967152624561,-0.21792243505339184,0.06465722046992758,-0.09864533058537418,-0.093536673142768,0.2072542364281846,0.029538256404716724,0.035445319753649715,-0.03773408816957655,-0.07076968955277907,-0.09391673693664622,-0.14256236840477998,0.016553529553140368,0.009478019545057056,-0.01461998401082024,-0.12519644387424628,-0.07478835088297614,0.12060953059965844,-0.06400174517876042,-0.05117871629841208,-0.021852270171986862,-0.04711780923133505,-0.05136289299461507,-0.010893793483547003,-0.05047205973010531,-0.038360542551142206,0.1467704573806749,-0.2512276002444045,-0.09108361097518948,-0.08353817320724569,-0.1351972428800298,0.13153952563262272,-0.05936946226861855,0.20195031247804204,0.010476799078049921,-0.010716914489791323,-0.06666722778173288,-0.1450664361945591,0.26802571370618866,-0.1705346008479721,0.03855651269958096,0.06994222809497243,0.017271766234390667,0.021126806432825187,0.042271038365639516,0.010461545560112986,0.10810682375014573,0.02956640479040766,-0.0128642181912976,0.005214313590415932,-0.1032453808788622,-0.09172426821361791,0.1005191767611491,-0.02664140642569634,-0.056631697755519704,-0.1732933450377897,0.0477700721400671,0.10519909773030707,0.11802549579882823,0.06831739887665295,-0.02797436432517688,0.06884866959706337,0.2630389556341282,0.0339059241678749,0.0564515748315755,0.1296013398699776,0.13346837416119334
CBM2,-0.08124892307922027,0.03686520509252809,-0.018892195878752578,-0.01480950651254475,0.04924630275041456,0.018867486394893312,-0.00024778406710360953,0.0016492914204405715,-0.005394002703974185,-0.01802829324372809,-0.07672893909428007,0.011299253351238676,-0.03962080391358951,0.006345780962759009,-0.02139955526952427,-0.07898423350030052,-0.02265854947641459,0.04733615176664295,-0.101127294885472,-0.1919495673825234,0.0006747273648199929,-0.03756805336659559,-0.01002500757023268,-0.026558853874179184,0.15010364302124596,0.09520647121625139,-0.005665418999237955,0.057352121402895195,0.1672730074899213,0.0795361849004173,-0.115363178821836,0.03759841574066899,0.05851257755161201,0.12372929377164403,0.04857335545673459,0.009631095338583043,0.020502312367291848,0.08735506458178685,-0.04704322781146658,0.09507402820875165,0.016891740514351106,0.008583898350092852,-0.09742647854514523,-0.03463004263343924,-0.08313228357494963,-0.06264856999733985,-0.0379012197655785,0.020637573478314818,0.07040693971083875,0.07513595206757899,-0.07136178242774295,-0.00423006695158609,0.016273514193054974,0.07384606900364687,-0.025028515286624607,-0.14449475226579972,0.006986113190520645,0.049803439258238165,0.10496903449350763,0.025041115477348448,-0.060234228619498835,-0.03802623149638105,-0.007552054451838275,-0.0055361932888738745,-0.09890575236033834,0.026913159659229805,-0.10143807085384471,-0.0816612570124589,-0.059481770007352774,0.00212253835935895,0.06335983289479716,-0.1468502645918131,-0.08165991619686815,0.03527348597459244,-0.04843531815413771,0.11043740675384017,-0.08896310371932079,-0.06120762227897689,0.07956683615785635,0.07532027554001106,0.02754114801756221,-0.020207080202443384,-0.029540120405477387,0.03207313124614224,-0.05579210428094334,-0.0032370009648004195,0.11552632969377566,-0.08158475906380497,0.1591460407650937,-0.006797198221044577,-0.16234403765269287,0.010433513919607815,-0.08755043165139914,0.00621362940408741,0.09454243957635801,-0.14157276037319722,0.045882518866744444,-0.030865564448520642,0.08024260962056931,-0.02124264994251714,-0.013107910660782509,0.03649880399483682,0.027765894307730063,0.01553778135025503,-0.07599849194184768,0.0006154154823106554,0.035390269075494,0.0005653887513337006,0.11980503924706987,-0.01763013079529949,-0.04995005828602443,0.062202170386915265,0.03562118740224324,0.0450393293878082,0.09616003717983378,0.147208705577714,0.012726540652040675,-0.031229091905777044,0.01794946558873323,-0.004896262299455128,-0.16669758325805623,0.013868233233688607,0.018900787410889068,0.06258190895797835,0.03840803129418597,0.11649460232503106,-0.10176598367762374,-0.04193295520243169,0.060774155401389474,0.04694094430504349,-0.0030299734120859158,-0.014439891060546863,-0.009850047552174718,0.06102590016536657,-0.03655673885335434,0.07930989465536198,-0.011919785712423846,-0.08172060389958467,-0.020971093306461082,-0.0726876164494624,0.05871677712647677,0.020971577891139084,-0.14356318113943123,0.06643558484519077,0.04183236036553355,-0.07839305000388057,0.016022797318410806,0.13259254412003343,-0.04271602709923453,0.05856251393349854,0.10045144346614472,-0.05510228768030619,-0.18961586697963728,-0.030931831594393073,-0.27279880554023717,0.0729680080101057,0.17522403391950367,-0.0655546102182428,-0.07718944122813284
CBM20,0.009209947655455727,0.009198211549950696,-0.030206676606926337,-0.0019477651741249455,-0.011348930248217782,0.007139871345994673,-0.009218367191132993,0.013410990304852025,0.015910477080819038,0.0059221032990959595,-0.0007254313721317136,0.002216056864166319,-0.011576542852312794,0.009015240452005654,0.007736116815795177,-0.0015240713964624997,-0.03199338805045619,0.006149180659134921,-0.0216042276638756,0.020510984057468793,-0.007197074310031704,-0.015042993306181144,-0.017583114704074913,-0.03198085029037919,0.03236220855945168,-0.022849811239088556,0.005531351060913877,0.017522918156797632,0.03005034837512773,0.00750785927657995,-0.009825130407100695,0.01838184235896675,0.002388468132562277,0.012642439299610515,-0.0100421938439014,0.02872279872255966,0.015534535083829674,-0.02744029744007598,-0.045286709039963666,-0.0014843365813044203,0.029767039015895988,-0.005828507800223342,-0.014904127622155686,0.007872085614316961,0.005838738481537075,0.003193588552248962,-0.003010534299590265,-0.03803304244053118,0.0070124523529501905,-0.02956994797293937,-0.026396117234676813,-0.013336388317407355,-0.011193154251320716,0.010222750180005636,-0.00391459751110131,-0.0028573455018080338,-0.008996668218766888,0.0050805895787593225,-0.017298282937646237,0.004095244072689674,0.0019391692113674074,-0.01846284749098634,-0.00794880742121707,-0.010234633160978264,0.0037019462215191075,-0.00635442012234925,-0.014279838946021979,-0.0018928972582490193,0.029025691166950043,-0.016431036614538232,-0.007245732612236802,-0.007307626398128264,-0.018917305209367935,0.023857273136996326,-0.004375760083577045,0.0036198358649977267,-0.0003203385570392908,-0.00820369711200725,-0.023167915892903797,-0.005270689975423625,-0.01075346176204604,-0.011844939725998361,-0.0088680225191258,0.018393111704248327,-0.01902878492811571,-0.001165387763273304,0.00873628677612253,-0.0024430771329156577,0.011848721022474458,-0.01095664633082217,0.003218636096933047,0.011378820245077971,-0.008998194688245876,-0.004733029041145662,0.018747779771903488,0.004509443934626883,0.01208882733866333,0.014796305423175666,0.0012819243117402073,-0.0005627685534419412,0.01060234167941261,0.006942234324728119,-0.01768437809109746,-0.0060300253341207255,0.0009933147089840554,0.008897476808080885,0.016220137796731714,-0.025408117907541553,-0.0006194386041503907,0.0017396027070568677,-0.008078721406688215,-0.021525223256900736,-0.012580908897800181,0.02880729189318471,0.02993730694736362,0.012922558624496264,-0.007079311007722477,-0.009265250844303135,-0.007990872847497891,0.020458756448806837,0.029441411968490476,0.008827948154365115,0.005074850425853881,0.00812144658260219,0.02608062975236052,0.004448848444495627,0.02198757006251701,-0.0015330171117982627,0.01604106539406063,0.0025943127969461233,0.014961575314546473,-0.014704253430450983,-0.003959014071446434,-0.02322110076020934,-0.011074438222241996,0.0267721424939484,0.01573604021070393,0.02364748805578001,-0.012633416429708264,0.023196825540466464,0.01250902256406841,0.0024702695905262128,-0.007232229116668301,-0.01906705643953637,-0.0025831681497477323,-0.00858054390572317,-0.02158706344285606,0.009670202989519696,-0.0374677795831969,-0.0013118216112752803,0.04762736670789963,0.0010219118575324668,0.43218326476804875,-0.03793326102115135,0.32304070703982846,0.33496349320971675,-0.13446827041745393,0.0385104986870056,-0.029205456915704586
CBM24,0.030029946277688804,-0.03382658966975268,-0.002103523949952156,-0.01693529879710524,-0.10944075627600526,-0.08789640216317086,-0.012499539944952507,0.219353126696657,-0.026314839297406876,-0.027933780020402532,-0.1277628976052647,0.02146521423492382,0.19353418542832385,0.041979126244531546,0.024113665325607235,-0.049709556676923644,-0.08820210208385015,-0.10014196333397903,-0.06575636651942612,-0.07067526703091298,-0.12750897821065552,-0.022690473505999842,0.04942229199507289,-0.08794851319092896,0.03381560848786161,0.05264190390725688,-0.3244775083386589,-0.1578204645372802,-0.04910956203795725,-0.07014423960305428,0.061372393748872135,-0.05482082792631725,-0.26149951152644724,-0.04324351359235078,0.2129293934556528,0.11775276248813715,0.0452416378703934,0.0587639206691248,0.11458754590492638,-0.03646371076338515,-0.052750836023250806,0.07342499918504455,0.021433296460474843,0.06162150731135813,0.04457440046970722,0.09403148616985024,-0.0976476780290937,-0.00729914344049118,-0.028947597483306352,-0.08772708150537901,0.11446457228825806,0.1340201062933294,0.00565731086399001,-0.23968521003853205,0.027059314057011775,-0.12511447804659037,-0.14060190661547595,0.06693027612250432,0.08307185248428132,-0.04842639691000724,-0.22817958004264344,-0.017244750110716328,0.18782701708849062,-0.29558697554017477,0.10503434859858835,-0.14378724237971466,0.11644297872192064,-0.09570717054937318,-0.007944453539194615,0.0001410295265964341,0.02380539395361059,-0.022637388144559067,-0.07474356034634205,-0.009462758123435212,0.050977834756570105,-0.1085015457416313,-0.034075813398552895,-0.1034333116025976,0.2066620484083755,0.10934350432033248,-0.14564862980874482,-0.05783682034802493,0.14179779480693303,0.010533176967563361,0.1853863361554409,0.126144841712502,-0.10758646031645126,0.12268754001624017,-0.03058741267606583,-0.07405252164589499,-0.13509154612709529,-0.01693480017347835,0.2580836295281696,0.0161703750300708,0.04883785629691798,-0.17121427932688887,-0.01469842598629608,-0.066840875982472,-0.25893791223507867,0.029409059635793655,-0.11124599857736149,0.21018423425590727,-0.12044042702500743,-0.1719237330180663,0.11728412486545614,0.09271334233555026,0.11212748515702714,0.12136588735933379,0.07338884447324066,0.008387844466498234,-0.15585828545663474,-0.22193587120563618,0.12229572595160886,0.04766510263581409,0.05405245411001537,0.2728579828008784,-0.23705056391535195,0.14404808827687837,0.16728950668947368,-0.19542149675015472,0.2806183549289576,0.12470894835793779,0.075264988939467,-0.09431199386371851,0.15701940829683433,0.10038722825120563,-0.22694940051534943,-0.074234502075377,-0.15884430900617066,-0.04953068487437479,-0.11521857805927899,-0.1118850184075577,-0.08166226738193737,0.23290792976554503,0.09252596580988078,-0.0913291165546349,-0.030654329659395643,-0.10114578481610734,0.05632871674204435,-0.11200700871793456,-0.08211879553009398,-0.04431618425978668,-0.0019439338037690712,-0.00025105369876435735,0.08187300170050844,-0.08781323504737297,0.0744806431637709,0.04986726514224514,-0.2096268886907716,0.0038329105221818196,0.0032685748419825716,-0.07240211929025844,-0.043188325655993925,0.1233184135778127,0.15288337846496217,-0.18862075393012134,-0.19688317701102848,0.06377657613347051,0.10803692046141458
CBM26,-0.08167529356685986,-0.11941100443069634,-0.07726416911958492,0.03121225505354116,-0.1435534475750295,0.007400175846212907,-0.15228343480317003,0.11399810769899198,-0.06188199656567434,0.19011904379632769,-0.05352846862077002,-0.08910671100826602,0.0387055948518145,-0.047431375009695215,0.0261773471832801,-0.0622667751435795,0.06843729768489618,0.0789071917041529,0.032013947664039234,-0.014954512504057452,0.04000466803707792,0.059494731747049355,0.13395039723833324,-0.022762806320225815,0.018268788955352448,-0.004181049905640396,0.15784353270184875,0.10214221054744575,-0.024634901249275514,-0.09036145323567348,0.05335696210795463,0.0489402006828259,0.08245062980702661,0.06348060032064586,-0.04980065021826519,0.20412781728475332,-0.0001961585825230762,-0.05041239581069591,-0.004754277154642401,0.10138239552335869,-0.06787299426990871,0.03065334852790952,-0.023946800449624578,0.05051845637616389,0.07215254444520854,-0.027637804725640064,-0.03483904974309722,-0.08360208009641502,0.05752566215367761,-0.09934045989274012,-0.037065185887819325,0.05293979509972793,-0.0743305105994585,0.0018822039805397772,-0.02290686059378687,-0.025128632350366085,0.03977276163551935,0.20736685767700905,-0.016269786062012015,0.04858443825857598,0.06463315822684093,-0.04601023964405033,-0.06162697016931478,-0.1821069972905771,0.02043592689999895,-0.035741320959648756,-0.0603434883962911,-0.11259549131473028,-0.08920134310534548,-0.02630364959630823,-0.14731799558759512,-0.07498271686636876,0.014990491431592111,-0.033801618665628,0.0164603709146302,-0.011131280525505579,0.014124707971153009,-0.022274702251067018,0.06948232138003618,-0.024242191219558683,-0.012025388661896876,0.028290063367543833,-0.0014304829457771398,-0.18680142841958008,0.022177213785550622,-0.09407139280002384,-0.08076423974697697,0.0013364312956828442,-0.1411206904947591,0.03026409379878804,-0.10961240599878068,-0.049254687205406954,-0.012541172887249954,0.043895451216631465,0.09951401654251275,-0.06586013878278008,-0.04163691942388662,0.09427961543666588,0.07493166605612775,-0.09071734207633965,-0.037903873921542174,-0.10517228687210815,0.08336329746876225,0.03717733757000413,0.15624653241813544,0.03707012861291818,0.11675430952660186,0.09850954356832484,-0.0960835461207831,-0.13923060998933345,-0.12420003129009023,0.19959946792454147,0.09420327103647368,0.024918419258241033,0.050208281434222686,0.0562200036948666,0.034342383814164684,0.055705900219950456,-0.010205312572934153,0.14838493035048994,0.034349490776096434,0.01058672773057348,0.019792941958946222,-0.019375364669507664,-0.03518027643116418,-0.023305007546023694,-0.006025527762846229,-0.07098061611244601,0.03578222947866507,0.2254928525528711,0.1548691593135434,0.03504158687408074,-0.05123328532919135,0.01327998435297029,-0.007664411254085142,0.01321947450805881,-0.06083027841508373,0.07585504976115984,-0.05183964092909114,0.11984156270746327,-0.0814016214242368,0.14452012350664248,-0.0339851247870254,0.10119636384490163,-0.12081037483535616,-0.0677438968261653,0.12117823588977564,0.06356403125318179,0.0020105344863366376,-0.03959633502470772,0.09186219384399091,0.029064141419455597,0.12980732834260086,0.03470515931649107,-0.2888377646351998,0.10641346490083016,-0.10343086786697456,0.06121725503803184,0.14851546616599867
CBM32,0.010539890846464093,-0.005483700423474443,0.026871420374979735,0.0063133891265728815,-0.00048708328651462314,-0.03765632594825679,0.011835298861175804,-0.012526630011078243,-0.012557827026099703,-0.009470289227550647,0.002046091867516023,-0.0015558272604087996,0.005828086413879435,-0.011249091571338453,0.0276057639085328,-0.0017465835881270019,0.03215314572780393,-0.00115717808962011,0.01258369323693167,-0.005528473070428399,0.004808802693604593,0.019534773065235607,0.011633525644078328,-0.014207308527884736,-0.05863282529966386,0.00031446676005060287,-0.0033927468193152336,-0.005564178612486545,-0.019453296967931133,-0.03814689105383137,0.023106476436036225,-0.029733629718799122,0.0010754158083316043,-0.031326787372352595,9.321503405190856e-05,-0.006588005193234102,-0.026055412448974354,0.026639773663351754,0.03982954436130682,-0.009235247795881394,-0.03487626154127277,0.03718087331679565,0.001532852822440443,-0.008131647607471863,-0.016592131241429185,0.022099213838296324,0.032994305855072126,0.0068476348876487445,-0.0017520925156155921,-0.0021766606292628293,0.03174998973046916,-0.009758532967898734,-0.01398408193408791,-0.006297459134901885,0.008256228009332735,-0.031238512195886945,0.004723986749864204,-0.019896085933931627,0.00862260526524197,0.032999485337101814,-0.012649106501941421,-0.01916877429708958,0.02312106675466912,0.025255673113160435,-0.012437742962165346,-9.859853356948091e-05,0.014489166555310375,0.003053354036116301,-0.025115548797898127,0.03384394195326667,-0.0253691322708326,0.004735965886569568,-0.0027626191170559053,-0.019429758439298204,0.0044695895969581335,-0.015404815803416069,0.0010870777746971316,-0.006384802680268709,0.02076455238824209,-0.0004949035376855023,0.006108485155872401,-0.011316106598348866,0.01066885856385099,-0.04926844329083664,-0.002046329635765265,-0.025694290261560077,-0.0019697841783094974,-0.020525812482806716,0.02482583991932983,0.03586748596637463,-0.006363455513560709,-0.015789247404473242,0.02267090335082696,-0.0077103466972936316,-0.009343234215633385,-0.011709349891330779,-0.014236644596396826,-0.018548828556776992,-0.004895369976820478,-0.011222035524545438,0.0003278574041559266,-0.014290460291719742,-0.012176599029138506,-0.0076574720160839565,-0.001237471024455923,-0.004824620351997371,-0.02189736023699625,0.03282837753251695,-0.004962061645466422,0.007463172647976044,0.01003024153653743,0.0036233798491031666,0.003097883138919237,-0.02284565120514491,-0.043814273346309725,-0.019411791640111593,-0.012724027391309284,0.012199761726063695,0.004949480484891286,-0.011508296640701975,-0.02239969972727675,-0.0009969281143045279,0.017267890329775902,-0.009935205971913556,-0.040425265810752946,-0.04511292489284494,-0.012970632220055312,0.007514900361015441,0.013078718033442627,-0.02484977384597977,0.011514989545246782,-0.030400148377223667,-0.00953765969106947,0.008520468346575627,0.00413187212962125,-0.02086267757186936,-0.0030955423761466127,-0.04989186876593533,-0.0337025435411175,0.025923267320783937,0.0033085122552416442,-0.012453872045417048,-0.01572452716207682,-0.017332918472989373,-0.01888683691225974,0.002809872450318533,-0.005186049554455713,0.0024594613904717413,0.03715695920451757,-0.008026522793502215,-0.03852462332244768,-0.0005977269746743912,-0.16684138419254638,0.3356829973604189,0.06771210500296786,0.0701773796388353,-0.054258507612560666,-0.2903216788718873,-0.2382018010020673
