MouseID,Age_weeks,Age_ints,Genotype,Sex,GenotypePerSex,F1:10.77%,F2:6.54%,F3:5.22%,F4:3.87%,F5:3.45%,F6:3.3%,F7:3.27%,F8:3.11%,F9:2.77%,F10:2.39%,F11:2.21%,F12:2.03%,F13:2.02%,F14:1.84%,F15:1.74%,F16:1.64%,F17:1.49%,F18:1.4%,F19:1.38%,F20:1.35%,F21:1.31%,F22:1.11%,F23:0.97%,F24:0.91%,F25:0.89%,F26:0.86%,F27:0.83%,F28:0.8%,F29:0.8%,F30:0.79%,F31:0.77%,F32:0.77%,F33:0.71%,F34:0.7%,F35:0.68%,F36:0.64%,F37:0.58%,F38:0.58%,F39:0.56%,F40:0.56%,F41:0.54%,F42:0.53%,F43:0.5%,F44:0.5%,F45:0.48%,F46:0.47%,F47:0.46%,F48:0.45%,F49:0.44%,F50:0.43%,F51:0.43%,F52:0.41%,F53:0.41%,F54:0.41%,F55:0.39%,F56:0.37%,F57:0.37%,F58:0.36%,F59:0.36%,F60:0.35%,F61:0.35%,F62:0.34%,F63:0.34%,F64:0.34%,F65:0.33%,F66:0.33%,F67:0.32%,F68:0.3%,F69:0.29%,F70:0.29%,F71:0.29%,F72:0.29%,F73:0.28%,F74:0.28%,F75:0.27%,F76:0.27%,F77:0.27%,F78:0.27%,F79:0.25%,F80:0.25%,F81:0.25%,F82:0.25%,F83:0.23%,F84:0.23%,F85:0.23%,F86:0.23%,F87:0.22%,F88:0.22%,F89:0.22%,F90:0.22%,F91:0.21%,F92:0.2%,F93:0.2%,F94:0.2%,F95:0.19%,F96:0.19%,F97:0.18%,F98:0.18%,F99:0.18%,F100:0.17%,F101:0.17%,F102:0.16%,F103:0.16%,F104:0.16%,F105:0.16%,F106:0.15%,F107:0.14%,F108:0.14%,F109:0.14%,F110:0.14%,F111:0.13%,F112:0.13%,F113:0.13%,F114:0.13%,F115:0.12%,F116:0.12%,F117:0.12%,F118:0.11%,F119:0.11%,F120:0.1%,F121:0.1%,F122:0.09%,F123:0.09%,F124:0.09%,F125:0.09%,F126:0.09%,F127:0.08%,F128:0.07%,F129:0.07%,F130:0.05%,F131:0.02%,F132:0.02%,F133:0.02%,F134:0.0%,F135:0.0%,F136:0.0%,F137:0.0%,F138:0.0%,F139:0.0%
73,6 weeks,6,WT,Female,Female WT,-20.440987806028737,-5.539051948485377,-57.482452720782945,22.18396873029571,-21.02238172311989,15.628681067201079,-8.205864394001672,-26.560305425231803,27.373239210487245,-16.828859421097512,14.454890370706106,20.704115344937428,-7.730768106514552,2.5435488870216263,-10.010894457041369,-25.231309383913846,-7.493297992108256,-0.914217955077607,-14.325327988078788,5.951340321647582,-22.005959218319813,3.444517419664212,-3.177934138153888,4.012458855840365,14.124999909071267,-8.044822561630872,-10.33504889581493,-22.751455018868064,-0.6421930963795212,-2.8704731646064596,-8.853473433319715,9.73171934793774,8.043117688062326,3.9809770118440886,17.122039828600215,-12.289415515928251,0.5191855756117415,-1.0772219744445843,10.62172274835409,0.7096456047713562,-14.481622838245734,-12.109857411356233,-5.808157767079869,5.693948407547824,-12.855427741156888,-25.08424491791985,-13.770553414031745,-28.82166800479716,19.47779160459849,-6.445355346847205,-3.3241419226804765,1.15772367750015,-9.660683541953146,-8.037099288265347,-5.477968193729945,-0.1453800260386073,-6.5941657482876295,4.685810467451448,5.036401688701933,9.146338849782364,3.3526274600486645,-3.495560703607159,10.345159033928791,-7.028356257524447,-10.775356958360684,-0.4046987088481551,1.2313604568964578,-14.128814595956774,11.723926587455312,-9.511805523396443,-0.7015092581916856,7.951610631798321,5.126226139645331,7.758850912697397,-2.2833932006440287,2.151311290467454,-0.2941164109286496,8.488529614248133,7.8117255492200215,-9.157572883680587,-3.7278774525684875,-12.240155152669873,-1.8097203903301529,-7.467374040643324,7.425100033745165,-5.756636541223165,-7.918514121181075,4.441412937929824,7.345109247573174,0.9758569144904429,6.525093713147717,3.6304921274055384,5.136312478269442,-1.9327162962684499,8.47112817775727,0.2255319125210266,2.646189735124851,5.117369245755144,5.642525794237208,-0.6625209531463905,-6.023359345184241,-4.68633176810323,-7.566510170179376,0.28751260238342574,0.08667820293269543,1.4362640903066715,1.77441428390826,5.816430898817853,-0.4279356564858512,3.9600779560300587,4.370231375224797,-0.8952102747622024,-7.072739298541964,-3.96306622481701,0.5501483953383401,-3.1592202156565983,-1.1894974608642812,0.998245079803727,-1.9039886752877677,-1.0118416554777057,-4.260619772578332,-5.078877216319834,2.1488835146964584,-1.0981910055308308,-0.490692924133849,2.0592105176386184,1.659485281882704,0.13417291485268998,-0.04728803437762262,-0.7459655470337985,-0.20218097029290027,0.0458723905190691,-0.9973739880475918,6.129756056968444e-16,-1.8449436284544372e-14,2.684153681887622e-15,3.5137104011452347e-15,9.219443739487316e-16,-1.3995851394762922e-14
74,6 weeks,6,TDP43,Female,Female TDP43,31.348820617195432,34.97950141734583,10.3285867592407,24.133758210617398,-7.43485845170449,12.230241712323863,-11.786295290072257,34.150111397589185,12.375310678146091,22.082355354749915,50.86579985998193,3.9531622307491077,10.502997667856812,12.208915635941509,0.5050792814706275,-4.410305203781712,-6.171574123768982,-0.46261602530669266,7.035376668555905,-7.70207651897724,22.029023596386892,-9.593158785848011,7.842509585934075,2.443551313818588,-1.1527799928048381,5.120229968712549,-2.4596263013166193,2.049977423104656,3.8850329841246376,-2.294784368194125,-10.328061600527151,-11.361344426074194,-5.298084060489097,-6.299320234099151,-1.273569089332781,1.9588267380373785,-6.757184379030177,2.0202540985235715,5.062869695355031,-5.8797288427345356,-5.451225044767549,3.779474807022588,8.259994603697255,1.469777301786237,8.780533123674449,2.1564991635611612,2.2343467742228276,7.430813680002265,7.4066403089259225,1.1716529072165203,-7.729142890441812,4.8006431315719045,-9.726905973763149,-13.674860959327155,9.34303228413754,6.450535156556818,-9.536073586099677,-3.3664385692455085,-6.663072817879486,-1.3742450485218676,-13.672031112852645,0.5520793025259534,-2.2162783049265182,0.8578009373365959,-11.517029161340513,-1.179034892075191,-11.341339488243296,-2.188527439206961,5.636151605241822,-11.614630982924053,-7.200978002456641,0.7811443499384585,-7.60198183762348,6.893331385862802,-12.924492125103345,1.4725846180690965,8.555176595591108,14.563914875771422,-7.860184511968312,-6.051282095650724,4.170561398686448,-4.816338017461996,4.580800459751467,3.6774190287481985,-8.397349481284435,-6.0225633286382125,10.783088445494567,-4.637554174449942,-1.7319549635496387,1.9464498763460492,13.871796027996918,3.2170264553386714,-0.03569755767219877,0.963140780876029,-12.356197439572178,8.458215656966539,5.589591591946194,-10.301277096595038,11.572153641191562,1.909414586164196,5.135033655057036,15.808265589366142,6.091936688122549,7.558794463283338,-1.4782653066918046,9.787089869291854,6.771342656601967,-2.3496541787112895,6.334267447332514,-0.0804760527824086,-1.7560591973240303,0.40135352092581955,3.6866405660546655,-5.532690501832963,-0.7890885021080578,1.061778065444231,-2.9638386895253834,-2.2712744618074323,4.809180743094841,2.3420904114520145,-2.5946475850420363,8.998591348623854,0.797394847825851,-0.3385029542226661,-2.0342771201504912,-1.6080507400678692,2.0555497996599565,0.7693169528547797,2.5242406393102024,-1.4714826037750732,0.1721837874730931,0.7561203821387505,-0.057941396285845076,5.078056347772042e-15,5.972530694644511e-15,6.387784394359475e-15,3.56235535082541e-15,4.063138240440633e-16,-1.2375990524095072e-15
75,6 weeks,6,TDP43,Female,Female TDP43,-2.922859237657456,5.939468838474685,20.916859072151464,-2.825465465852741,17.81602621023993,24.793865540762948,-7.35614121430214,-23.69002545386229,-10.089331726693938,-9.460764334909436,-2.1202296359754356,47.564307163858665,1.487886263649605,18.794704823742613,-3.7812801909134937,27.060065076076707,-1.0646004732427419,-1.1328012180511409,-1.3372464680855847,14.961046662524797,15.211433658616485,-7.332317937846125,-17.40222894018255,-8.138092606199741,-3.2139062736701574,3.1698007569993654,-3.9465574529457013,-12.655297461082588,-2.0931683321183665,-9.728331649268847,-0.8203635475551138,-1.7805436429106396,-0.5051569611326292,-2.025729300181088,2.4686796471854686,-5.58729984334465,4.526084396788882,-2.54915518603494,8.369102541592842,13.806227897091935,4.257959447848126,-0.5681769264711554,3.3234563105861588,0.6018888675939297,5.942777591837842,0.3504046217257707,0.77817725168706,2.701230622263901,4.384776225753039,13.206858453608854,-3.6480904212992438,7.423084288084494,1.855574801632283,1.9426308771491845,4.0035100335761955,5.464090078040152,-5.517612152657249,11.573543520598658,-3.3974084781525895,-6.745040684318683,-6.753174545101503,1.1119531836975105,11.340977281540736,-2.980334457917277,-0.7911538925336592,10.214911086585445,11.103930754908003,-6.47647378490882,6.45641628001927,15.356792798498399,-4.852270186551503,3.764686835609482,-0.5189157387097838,7.147747117610589,2.39603577546329,-1.9476535987337782,2.3856628436124856,-12.572759875208662,-4.881038622914428,-3.2704521640286592,6.298877610293632,11.995787167815163,-3.9931993995291992,0.285221124370424,-8.367195477346199,0.7422143907224175,14.199995716262421,-4.524493085796167,4.637706473217806,-8.396300183546199,3.4263081413692906,-3.788142841030587,9.190497595987669,8.518747327994001,6.50007987399622,4.242866799706574,7.482878898428282,-2.135234811907799,-9.537280286775244,9.161766774640649,13.409466389184416,-3.3937525663126284,-2.6241190598599964,-1.5039256895344844,3.5268194486088382,-8.504775219349073,-14.267104458699555,10.047391157532518,-5.437110683054048,2.8349278020773645,-4.1278669881219,1.518813332619789,1.3744914017080538,5.226524122280594,3.878327312107192,-3.8105574183572513,0.4340871092018042,3.035754386936017,5.406481599113497,-4.332541811929855,-7.514228396006434,6.168744165455387,4.143507884287904,1.631075054369203,5.027238194989904,5.618301777763912,0.7747830442945123,0.6615504566705082,-0.3497757757918139,1.1274326726495993,0.4680337048839017,0.7552508089671652,0.13020271349232457,3.4440443184909934e-15,1.7427449758256621e-15,3.627843252819005e-15,2.431242952135707e-15,6.207646805250063e-15,2.6054522703351217e-15
76,6 weeks,6,TDP43,Female,Female TDP43,2.0841059452967934,4.9205843027218705,41.285126888372794,-21.98849378154615,-19.3226729737484,-10.757208531594038,-5.957981471545658,-35.9740597942675,5.972448926508317,18.846900444797246,10.956319312899618,7.080561994440561,7.1614191460318315,-13.930433452063362,1.0236348578596648,-34.60096938783092,6.521079550981128,-6.075111568597629,3.509680859147632,-4.455759464387735,1.3437568723293525,-11.244137832339515,-9.875719303195355,-6.879928498595659,-22.25788083536206,1.7104487282957177,1.6334798746744283,2.9714669164448555,-2.7496419495416493,-10.287538609948342,14.615579038466867,-5.864354108623149,2.816266648046264,2.9203047388456165,7.037038623069019,3.325912100809511,-0.36609971944442415,-4.657483340674655,11.623871622780902,-3.0433634782742263,14.38754737011509,-3.5529904601578544,9.894869535747473,-4.863199898267308,-2.959654625456342,-2.2802057221017487,0.19634291316592128,-6.317717683343859,-4.792188926797652,-5.224120019462442,8.483701950639798,6.033792524514388,10.601000631281469,-1.6290559836321485,5.709032552576706,0.7805089651566295,1.1001525955413543,-9.206444277735072,14.885757037052999,4.634041853200936,6.780625545146157,1.1699598204683492,6.82347408808847,0.9282125827119486,7.480533716443931,4.430385610252975,-1.8552430988596524,-14.583515448463332,-3.4083103986334895,6.490333240256818,-9.971020018126131,17.60870697571119,-1.2127080405243054,-6.952475212871192,12.950759314173615,-9.14452981115706,-0.23042419857332097,0.5384304010399912,-7.675032025376544,-3.165151555403459,-0.6752115657906428,2.689847949331444,7.558008110883363,-3.493033074893357,0.34662845694538014,-2.180039222072733,2.17393530007739,5.401112652197539,-6.8351488289647495,-1.6014610440271264,-0.9235847541613399,6.607261274525323,-7.6965359799940085,0.007800932670236509,-1.4495728863646011,9.71915162767864,0.5996997329581452,8.38160743624336,-4.505889373910896,-9.136723853289148,-3.7378582237026277,3.588880377269591,-2.6304788193916826,2.5361105409514395,-1.6644586843866935,2.5716946001297587,0.5136283594297822,-7.525021835703339,3.490759406813647,4.87584035716098,-6.497681791495319,-4.1252244057594645,1.4897526865229622,0.713318560459082,6.615112449542274,14.615384625449888,9.399396363053219,3.7126849853320576,0.47297858084757044,-6.018990268609175,11.066061412399335,2.9566835582536766,-0.3720719431735575,-5.712523389623975,-6.88903192092278,8.582235572638362,-3.228783317308945,2.317521993473513,-0.12442142697071687,-0.24729759864769404,-0.2113787987194295,0.1760517804762673,-0.6548538409344279,8.634336958613601e-15,2.2839787003304258e-15,9.355524181030005e-16,3.708866792192625e-15,-2.812915269829334e-15,1.722478021062927e-15
78,6 weeks,6,WT,Male,Male WT,14.892203289743449,36.18158848670132,-20.680194745760886,53.235026916677754,59.6944264355953,-34.82167001980567,-24.334127785241286,-22.34888860492171,10.581608621243603,19.157994009218488,-18.35246351331169,0.0756520210479916,6.435928513871676,-5.519338856015467,-18.12158655445823,0.09310059189549333,15.552014266828419,-5.727171812255774,2.504275839604277,-8.239538442546046,1.1642270141641142,-17.448263030412267,3.9347057429660404,-15.98663201245144,-2.5023647772280633,-9.444621624519524,14.226867827743117,-15.555989085482446,-2.8916885604645506,1.7429396320602266,2.830904497092711,12.001401730037749,10.960342580568625,7.140078119741472,-8.364923549997593,-0.16505946729354404,20.79638606221984,13.50357899675739,-24.99992425611518,-2.1937889640735313,-9.663304359362035,17.470029834143208,7.1238438147996,14.517432736535955,5.05528455338337,-3.216351960884741,-10.28911578749129,11.970601988789463,-0.7012749161691456,-0.07905619920871941,12.065452041881677,-8.019392260199202,1.3702321436911196,-2.28523983663727,-20.662175543682547,18.871275480807366,-6.248004499325384,-8.23940700970572,-13.921465854061374,10.440263741316413,1.9247391014199062,10.7799902199893,3.201027574763794,-4.273923592385367,10.675487372913496,-4.171952653076965,4.211396601497673,-0.5684081212156117,-5.186766584305523,4.897387237320931,4.87814559876262,-10.48355106834502,-0.8050714068388949,-0.5897821013681558,11.192091437631424,19.864106464599743,11.316904945230863,-0.5871020869762167,7.768296917597388,-0.5454882331625495,-5.46666774606132,2.8981999602963344,8.561929919522454,7.841901714290124,0.9047529429202658,-1.044820043121778,-2.8873333701089816,13.834356234259525,5.546804705380274,-5.723553766187915,-4.896164378614201,3.9023374316073665,-6.547013750512721,-2.1943196698543312,-0.560061048502921,-1.782047281214721,4.646728945884088,-3.995545778682557,2.5929389407057557,2.0328340224215404,4.283605733276981,2.1132254999863958,0.5496957019910732,2.652984657840996,1.3708399274330094,1.8885592683928634,3.3616264124610864,3.032596768210122,4.231315807626757,-2.2866631361950516,-0.06508940429866658,1.752879077621129,2.019445041028542,1.2536990649641018,3.298377737010122,0.2604730970247227,1.415899501611187,2.903890517786648,-3.349311941507464,-3.299155294408384,1.908142277987044,-1.4323666071240815,2.841737928970222,-1.008962742495605,-0.009768059814412887,0.41556213849936063,3.57129128739674,1.1779335053988222,0.9094132821238147,-1.314773081314259,0.8180578435141574,-0.14252246010953865,-0.24195308518840505,3.6938444990316536e-15,6.919159828140455e-15,1.0983070790960667e-14,4.86332526545519e-15,2.063392421141471e-15,4.869266406484855e-15
79,6 weeks,6,TDP43,Male,Male TDP43,-11.060971046233846,33.68979988028079,5.593005526944977,-1.7861720507317966,1.4717238925433223,-12.275688014595827,46.76880485603997,-6.5040272922365014,-25.44755976239205,-3.992662074869231,40.11802785399217,-12.960737144587851,27.90807135401526,-12.29986431868389,25.14712002882484,28.843191764338464,-8.554463516069594,-23.850220716821823,-14.126333089703644,11.998146759613196,-33.049728703650274,9.741919922703817,1.3248318689714946,12.152994203779313,1.733288503918302,12.34981282494564,-15.09359621671758,-1.4911331575017033,1.8550217387810914,-19.49065265205811,12.690162471013734,-6.572664284320477,12.092322790044642,-5.3679323149038165,-19.006955131495744,-0.10694007716086257,16.299662055563704,-2.9146610454948902,4.061203619750099,-0.3017931682712784,-2.50463528690818,-6.048999750405151,-0.7302583968707494,0.11705769809036862,-6.096160887900716,14.193430787494039,7.853747868205917,2.5680810302248642,2.8916490853587384,-13.33099400821932,-8.13577336823861,4.19713475699254,-3.5605636998444767,9.77486024627586,6.807481747186284,1.8155508725847758,1.9242631676187691,-5.4998499410991935,0.6653237614900426,-1.1304054385885907,-2.200727443929221,1.420992775553116,10.915306047061614,-4.384889087207208,-2.544397294169119,-1.7957179284696554,-6.659758307755432,10.100937559549575,-6.6934069232964335,-0.10516452031280268,-6.9853406450129505,6.189266752252742,-5.516440778030075,-1.152515944788645,0.11702639885799719,6.519897912259022,-1.1467694633458467,-2.242597171163825,5.044967817022724,-2.129498683232097,5.525672479189051,-4.843054600689326,1.9558819446399667,9.728345327922465,6.328920518660458,7.6000783291565,-6.218430744083858,3.567373307681801,-9.164701778292189,-11.49716970477921,-5.746930062934901,-3.2089355601973026,-3.994885691201596,8.117117633665577,-7.843061233545399,-9.76746487449244,-1.9944839039992015,0.31406893477383807,-0.48546008599076385,-0.8702177491885005,-6.4851814845731415,0.3867196438076864,-9.820649391713262,2.88880030330995,-6.234336132581721,4.0929052062693465,-1.1111196127609473,-9.003879702503259,-9.33918928982026,-5.714420235331195,6.500453972562945,14.550526811606465,-6.840128540428123,-0.9364798701569688,-0.5931305006503896,-2.509893201903158,0.3637560045025664,3.3860934425134874,4.444574096800651,-1.3748844129059363,-3.1659396522649392,1.2446966710308978,3.2375787887076304,0.6465866642037856,3.9431631217350858,2.204124390132898,4.303151077233175,-0.5929862368611823,-3.919280962386439,0.23659903333534807,-0.5189877829063,0.8104635880893595,-0.7744877825395172,-1.0155789389023092e-14,1.4302867273672012e-16,-8.187586741575352e-15,-4.108243564273679e-15,-2.078661751708396e-15,6.9235166676491684e-15
80,6 weeks,6,WT,Male,Male WT,-0.8654170779497429,-16.489877185189474,-8.07410220220384,-31.233502685227737,17.697690546948568,-15.502739905228935,24.01739793688578,-35.00607404347885,-17.06671836309961,-21.88440244384035,14.195973659360213,-29.10304317533563,15.768060441860056,40.4028374795586,13.970972852138907,-8.742352330988554,15.85318427682097,4.3288021237178045,4.191216926909161,-9.778890152130012,15.382540331948492,8.024570783206729,7.771354890560682,-6.609318195163972,10.15612055556975,-23.115428142979212,9.076553640273428,12.648338349036333,-2.7083373497396614,-9.784944233706762,1.0721802295110883,14.008083140775911,0.7496142010823711,31.237270759062174,10.496426171830105,-10.622887306847577,5.373648481765637,20.100082782696717,-8.454409685283782,9.337495318593847,-2.117618406357257,8.4722727233342,-26.371860890764356,-9.02097230649591,5.68363535519871,-2.863158629898184,8.302173635850002,-3.607387751248507,-1.2036023561490123,2.0200903614396895,14.452793445548133,-7.1190005192841745,-10.607933535041317,-4.805207949031718,-5.872584964556554,-10.646305829331666,1.3524171979995312,-2.8901444844671884,9.409507171546277,6.74214229670193,-10.448351433295082,2.2720482374095115,2.3581378832608277,-3.0207754689614825,-1.7158665129783197,12.482144732936549,4.771925300802149,5.8160192373650235,17.661577154879957,4.212758870236628,3.2830027116492975,2.0679651664223515,-3.7396702983535177,6.949419496826628,0.9960639022730507,-13.82568925950839,-8.02409574746775,-12.329183808684014,-7.356452428464154,4.149093898051595,9.387535879059582,-1.5429226762823383,2.947344181780726,-7.05011555113272,7.319547289637597,-6.524377117368258,-1.3973619017656518,-6.438022587164303,-4.490526599019018,7.65443573622528,-4.354915664684062,2.147671180410454,0.23590014716098906,0.9996913114467451,-8.626129276872852,-4.909827914325703,-3.10976751016205,-3.6955508258408387,3.2481643616261033,-5.706844938640207,6.221794634319598,-2.480735878674584,5.545379931136719,3.146964699506889,-0.84072170124943,-4.326620201105818,3.5595182082657715,-5.202759648906841,0.09113899161854884,-7.469991332103323,5.873094428480125,0.22644075889247317,8.419434875783978,-0.58936668191158,-1.4632884474922585,-1.371794174283255,0.10600346646712897,2.8027204850599494,-0.6037319667162909,2.2122563674544997,1.7963252264288738,0.9782803522738166,5.684763146751844,-1.8076616065952795,-0.5933137456264891,-3.0869453101996864,2.015656739141773,-1.218867496520321,-1.8333742976619867,0.3361528657242546,1.0785727924385646,-0.17367720732163816,0.47874892774171285,1.2918239435381944e-14,8.11539344225568e-15,-4.88595215366005e-16,6.657728257004795e-15,2.076269785784384e-15,-7.954087078084404e-16
81,6 weeks,6,TDP43,Female,Female TDP43,-10.300364233061435,22.383401878395464,36.39009765613416,-13.251625538518493,-3.2139778335914055,-4.586522576745865,-8.932726432478686,1.7861586677659549,-19.942307385465888,-11.816909447370374,-8.906686096504082,9.555024818129338,12.966993493073373,-22.916101270005967,-7.548428771524234,-4.2833794987765925,13.443887469682341,-3.5925943412297303,-22.908915138161973,-7.404466275735809,-2.7189837887277535,-4.476834228625937,15.566253286513469,-8.201882733104496,7.955976007809884,-5.460099317173153,-4.731161821044859,1.396342634958075,-28.76381156269516,1.5756906981504593,-22.766446227602295,0.6767623514642035,4.864039159901872,-2.25393603858056,2.8647797691056645,1.6259725798413305,4.067005561672521,-19.041121548136772,3.895099566468018,4.483346216018599,3.164308916919697,17.48366380511717,4.625218636967337,16.33528629049931,7.850079859444756,-3.516998848163372,1.3688399180671948,2.5721881573366465,-5.944965816206962,-0.1921017731849811,-6.730154437670156,21.39369509915329,4.972765324000411,10.44645358195113,2.2877074678421816,-16.00481378439645,-3.3523688142891848,5.352610732485773,-1.8788413205309162,-3.3011956959888944,4.599302031252912,-21.252333222613196,-10.358752849199282,-15.41090843995064,5.4468380007554975,8.633249597315888,1.3085035233022648,3.1704109561781366,-7.276601536626552,9.313712628855127,9.449735650152439,-0.1401292242818434,3.0477722635350757,-1.4006415288384684,0.076620442013763,-2.478826360545592,7.852368851353701,5.5656401772102475,-1.3133725108273597,17.18778023633451,-13.15248588233771,-1.3674765038660888,11.39006097430455,-13.450042300933783,2.657775846331195,0.6409867237064951,3.903543033008081,-2.1630586352818395,-9.900747132268934,-1.7242323010795888,4.879459761761194,2.1500160061451834,7.161511639306129,-2.4714841465948343,3.6121975559738035,-10.33753993616695,-9.04256865937155,1.03784422745177,0.31483631422450364,-0.2544797971231552,1.0099281463027514,8.685960551744277,3.032005894940584,-6.76475447665277,0.7569244720955609,-1.8840492151873072,5.4588498991000485,-0.6032574679264258,2.819365469472933,-6.852024015551625,3.7310589374372065,-1.4367571039640064,-1.3847285956726954,-8.792411601736328,2.11954995625124,-5.392556648249778,-1.8365891968659775,0.5226610206806991,-1.3681295962779487,-4.615915178564651,-5.995497875752339,-1.027913967390285,-4.968262955893057,2.8235962967588923,-3.03491017427624,0.8602796579725681,-2.756730573161522,0.4010983988204165,0.46224740399023184,-0.2985305521882543,0.05165740663470607,0.031031492261032613,-0.10434624396020878,8.150448934274606e-16,-3.6411407419189125e-15,-1.951078987989742e-15,-6.015692078360344e-16,2.7267290744869933e-15,4.919229168825138e-15
82,6 weeks,6,WT,Female,Female WT,-8.260701695469782,8.936980130398158,-36.418670956078266,13.317663373833305,-17.642649865528366,9.045572775106594,-2.9053052359048404,27.458645056088383,-32.56812030817008,-27.061578035908962,-10.750954721453745,19.933329752482827,-7.514734350876227,-2.5444344586874,-5.19006929254377,-3.796831062318383,0.6328595224727434,7.17792188628395,-8.446812541633856,-29.394028202953045,5.906139547336759,-3.4364968151417314,7.835269153240133,13.103419332046677,-6.735452331974217,7.696953690740224,-13.92475107116891,2.2330532088563606,0.5654469801226865,16.544882465381882,22.357165826066353,17.842115100580376,-2.154828891092845,-3.9782307517757083,-2.2574911825772848,-2.7258400949354678,-17.276851342515805,-12.456727165890682,-4.251242817621462,-14.760076054134561,-16.268751746095017,-7.2370084820041605,6.1530238039548975,10.221200076271607,6.397226999406384,-8.126952701821248,11.104052096521718,-1.0467817766862257,-25.835398777058785,-8.690804217174074,8.578341769965906,11.564896647842493,11.494000470125647,3.388819357227899,6.131947779524993,11.765847883971675,20.35887020912767,-4.244379741985958,-1.2527665706711617,-21.6830537978833,-15.405843473472089,13.65666625982406,-1.2586257584123655,-3.0459179289676306,-3.5256548571371895,-10.439486779314665,2.2651695322308383,1.963604359326274,9.446908085877558,-4.7164444010905315,9.414203471660755,2.180880920005231,18.43656207163998,4.038220239774179,5.77975042916543,2.366577056157778,-1.563587473460017,4.016002372818809,-10.137151563980296,0.40578769821533056,-2.7737856039308797,-11.036529585970515,-3.4940273640941597,-1.5664826970841141,-1.1650378631779545,7.197408962447527,-0.6883701524750728,-4.04414188236604,-3.910791869547695,2.760688029621496,-13.164173823856771,-1.783721676096656,-1.440581994238894,0.6093636387985208,6.709533370068466,4.787614025353002,4.263888984492975,-0.8297437524012177,5.689608239103447,-3.709358738596602,-0.018587340898436767,-4.18888362952123,6.076099692298163,0.6463708808848055,4.395941767005406,-5.643399362711515,1.0867856139183718,1.3439738948475093,-5.821585178194671,-2.27994597559484,-4.5053050259849385,1.7777464107611516,0.9644712015969577,-0.1060647137532984,2.6683712023955493,4.007594646418058,-2.3376278611199037,3.536935011754806,0.11761577400616308,0.4645788409593899,-0.37240374233025464,-1.142210132829456,4.170800586719687,-0.4024225855407433,0.5528943624766327,-3.3256978259642493,1.633268144845165,-0.6804945964449851,0.17676757051535794,-0.4746201960986673,0.06033619353562574,0.6135217339059067,-0.7335099932373211,8.884137139154261e-15,-1.168785904214751e-16,1.3796416279530631e-15,-6.896365178191585e-15,-1.4645464099467136e-14,-7.9807518953137375e-16
83,6 weeks,6,TDP43,Female,Female TDP43,-0.15222044021429804,21.87930179455761,39.90523118209947,-20.20585366316724,6.960191242366843,12.440119958775012,-11.145974301308787,-6.131695472249971,3.566549443735285,2.7234251811946857,-16.699451524833044,5.369290803747476,7.042894299246818,-14.110219168476444,-3.3158640474208716,-3.9400263659862667,1.6018499305886456,0.3095589925579495,1.916661497019521,-13.534071791705081,-2.57770550793793,-11.803652584351905,4.817491384053617,-2.019481221536364,24.1617376483439,-1.3801575072027998,-5.839056134563663,0.3441193897441376,33.45748931583957,-11.396564744907455,-1.3356176471744854,-0.11530753626042221,5.053127377669657,4.795379838408114,1.9304709793873132,5.270719038599437,1.9458319666028834,-5.734723680381787,8.138320804595786,5.222682530894658,-2.260567779789001,10.198237055878208,-3.0074356832423925,-1.295024374276211,10.56851764802843,-4.261774706629725,4.138575219425485,4.133607169113371,8.096648105157145,6.180308271947303,9.312731293905449,-8.59981155394548,2.3905993910734336,8.266586932638061,-0.8710109638665072,-2.8921747733760133,5.080336106331217,-4.260358616357115,-4.847567144955249,-5.102584986093204,13.490754195478566,-9.921940851804493,-6.219299923717478,14.613140004039163,1.2572412333266267,3.9767719270713955,3.7621273879020944,-9.258481989818923,-3.8999076785262976,-10.488466463925,13.990255198640941,5.800806104938189,1.5582743683984783,-9.52476288328663,-6.493157414455525,-0.6890328630304093,1.1401627383375708,1.2389738221650441,3.006692286873758,-2.7543295515516864,-1.5259871761762942,-1.9883913634770438,10.460988768109745,3.6842066922767125,-1.8376337336433979,2.282882982555793,5.9044915443885495,0.34203365913337397,6.337351278228045,0.3135283423614417,-3.416568903125902,-4.197665732190911,-7.169506401938854,4.508571335815645,9.372024509447469,6.740545352868397,-4.802373607836173,0.5629261760725457,-4.508326399969167,-9.807032395086344,2.811096437539304,-0.5608050636506137,6.912246377676049,0.8729296695728341,-12.740782081797143,-0.7348859949608533,-0.8214881094687753,2.445663338266587,-8.813349003466351,5.113697027803709,6.502162928812934,5.478417473098817,-4.866390077353315,13.82064245304075,-9.069767597777798,-0.29397018429940747,-4.118140883879336,-13.522350925699282,0.6299193739758859,13.031106049458545,-2.021347841922467,1.9559709195083588,0.030766988524956195,-4.785454053127072,-3.7129499721329666,-2.3223734507258795,-0.8401709691982114,2.202982756643504,0.21251641643275784,1.5580906492477857,0.14788719621634208,0.41246782621092876,-0.17895653508265827,2.5215312269366845e-16,7.18283779648893e-15,4.3595205702168005e-16,-6.53095388151056e-16,4.299450981675575e-15,2.7598426596970575e-15
